0.136 0.2 -0.046 -0.128 0.364 0.492 
0.116 0.214 -0.026 -0.196 0.284 0.48 
0.112 0.232 0.01 -0.24 0.204 0.444 
0.094 0.226 0.05 -0.264 0.088 0.352 
0.122 0.224 0.026 -0.204 0.192 0.396 
0.136 0.236 0.006 -0.2 0.26 0.46 
0.144 0.196 -0.008 -0.104 0.304 0.408 
0.21 0.162 -0.058 0.096 0.536 0.44 
0.236 0.086 -0.046 0.3 0.564 0.264 
0.246 0.062 -0.062 0.368 0.616 0.248 
0.246 0.05 -0.052 0.392 0.596 0.204 
0.23 0.04 -0.054 0.38 0.568 0.188 
0.248 0.054 -0.056 0.388 0.608 0.22 
0.25 0.06 -0.046 0.38 0.592 0.212 
0.234 0.06 -0.036 0.348 0.54 0.192 
0.252 0.064 -0.054 0.376 0.612 0.236 
0.238 0.066 -0.052 0.344 0.58 0.236 
0.256 0.044 -0.056 0.424 0.624 0.2 
0.236 0.046 -0.046 0.38 0.564 0.184 
0.24 0.052 -0.038 0.376 0.556 0.18 
0.208 0.044 -0.086 0.328 0.588 0.26 
0.208 0.084 -0.074 0.248 0.564 0.316 
0.206 0.158 -0.054 0.096 0.52 0.424 
0.27 0.108 -0.07 0.324 0.68 0.356 
0.238 0.054 -0.034 0.368 0.544 0.176 
0.148 0.136 -0.042 0.024 0.38 0.356 
0.164 0.16 0.02 0.008 0.288 0.28 
0.204 0.158 -0.084 0.092 0.576 0.484 
0.2 0.122 -0.106 0.156 0.612 0.456 
0.212 0.064 -0.082 0.296 0.588 0.292 
0.246 0.14 -0.156 0.212 0.804 0.592 
0.224 0.07 -0.096 0.308 0.64 0.332 
0.212 0.072 -0.112 0.28 0.648 0.368 
0.224 0.052 -0.084 0.344 0.616 0.272 
0.226 0.06 -0.114 0.332 0.68 0.348 
0.21 0.084 -0.064 0.252 0.548 0.296 
0.24 0.062 -0.116 0.356 0.712 0.356 
0.224 0.048 -0.096 0.352 0.64 0.288 
0.184 0.102 -0.094 0.164 0.556 0.392 
0.232 0.062 -0.106 0.34 0.676 0.336 
0.214 0.024 -0.072 0.38 0.572 0.192 
0.202 0.016 -0.018 0.372 0.44 0.068 
0.21 0.12 -0.058 0.18 0.536 0.356 
0.188 0.14 -0.08 0.096 0.536 0.44 
0.224 0.088 -0.074 0.272 0.596 0.324 
0.228 0.05 -0.098 0.356 0.652 0.296 
0.252 0.1 -0.088 0.304 0.68 0.376 
0.232 0.118 -0.084 0.228 0.632 0.404 
0.152 0.212 0.022 -0.12 0.26 0.38 
0.094 0.204 0.03 -0.22 0.128 0.348 
0.106 0.226 0.098 -0.24 0.016 0.256 
0.122 0.134 0.112 -0.024 0.02 0.044 
0.172 0.166 0.168 0.012 0.008 -0.004 
0.17 0.16 0.15 0.02 0.04 0.02 
0.152 0.144 0.142 0.016 0.02 0.004 
0.15 0.132 0.14 0.036 0.02 -0.016 
0.158 0.138 0.146 0.04 0.024 -0.016 
0.158 0.138 0.154 0.04 0.008 -0.032 
0.17 0.138 0.164 0.064 0.012 -0.052 
0.136 0.14 0.158 -0.008 -0.044 -0.036 
0.13 0.136 0.174 -0.012 -0.088 -0.076 
0.126 0.138 0.182 -0.024 -0.112 -0.088 
0.132 0.128 0.19 0.008 -0.116 -0.124 
0.144 0.122 0.194 0.044 -0.1 -0.144 
0.148 0.102 0.18 0.092 -0.064 -0.156 
0.154 0.114 0.184 0.08 -0.06 -0.14 
0.158 0.1 0.17 0.116 -0.024 -0.14 
0.154 0.108 0.186 0.092 -0.064 -0.156 
0.146 0.11 0.178 0.072 -0.064 -0.136 
0.142 0.106 0.194 0.072 -0.104 -0.176 
0.15 0.112 0.182 0.076 -0.064 -0.14 
0.134 0.11 0.198 0.048 -0.128 -0.176 
0.13 0.116 0.186 0.028 -0.112 -0.14 
0.118 0.12 0.204 -0.004 -0.172 -0.168 
0.132 0.118 0.202 0.028 -0.14 -0.168 
0.13 0.126 0.178 0.008 -0.096 -0.104 
0.13 0.13 0.18 0 -0.1 -0.1 
0.136 0.132 0.186 0.008 -0.1 -0.108 
0.138 0.132 0.206 0.012 -0.136 -0.148 
0.136 0.122 0.198 0.028 -0.124 -0.152 
0.116 0.108 0.214 0.016 -0.196 -0.212 
0.112 0.106 0.212 0.012 -0.2 -0.212 
0.112 0.14 0.21 -0.056 -0.196 -0.14 
0.106 0.176 0.18 -0.14 -0.148 -0.008 
0.086 0.13 0.186 -0.088 -0.2 -0.112 
0.102 0.164 0.182 -0.124 -0.16 -0.036 
0.094 0.172 0.214 -0.156 -0.24 -0.084 
0.094 0.16 0.178 -0.132 -0.168 -0.036 
0.092 0.192 0.202 -0.2 -0.22 -0.02 
0.094 0.136 0.148 -0.084 -0.108 -0.024 
0.064 0.164 0.172 -0.2 -0.216 -0.016 
0.108 0.184 0.22 -0.152 -0.224 -0.072 
0.076 0.15 0.184 -0.148 -0.216 -0.068 
0.072 0.168 0.204 -0.192 -0.264 -0.072 
0.074 0.174 0.154 -0.2 -0.16 0.04 
0.062 0.166 0.178 -0.208 -0.232 -0.024 
0.048 0.172 0.184 -0.248 -0.272 -0.024 
0.064 0.168 0.178 -0.208 -0.228 -0.02 
0.066 0.186 0.184 -0.24 -0.236 0.004 
0.074 0.176 0.178 -0.204 -0.208 -0.004 
0.07 0.164 0.176 -0.188 -0.212 -0.024 
0.06 0.184 0.19 -0.248 -0.26 -0.012 
0.07 0.178 0.182 -0.216 -0.224 -0.008 
0.06 0.172 0.184 -0.224 -0.248 -0.024 
0.082 0.176 0.176 -0.188 -0.188 0 
0.068 0.168 0.192 -0.2 -0.248 -0.048 
0.084 0.168 0.182 -0.168 -0.196 -0.028 
0.076 0.156 0.19 -0.16 -0.228 -0.068 
0.074 0.158 0.184 -0.168 -0.22 -0.052 
0.07 0.156 0.192 -0.172 -0.244 -0.072 
0.064 0.166 0.202 -0.204 -0.276 -0.072 
0.066 0.16 0.192 -0.188 -0.252 -0.064 
0.064 0.162 0.19 -0.196 -0.252 -0.056 
0.068 0.16 0.196 -0.184 -0.256 -0.072 
0.076 0.15 0.202 -0.148 -0.252 -0.104 
0.07 0.16 0.204 -0.18 -0.268 -0.088 
0.012 0.144 0.244 -0.264 -0.464 -0.2 
0.01 0.124 0.22 -0.228 -0.42 -0.192 
-0.05 0.11 0.218 -0.32 -0.536 -0.216 
-0.032 0.152 0.194 -0.368 -0.452 -0.084 
-0.024 0.144 0.218 -0.336 -0.484 -0.148 
-0.014 0.156 0.222 -0.34 -0.472 -0.132 
-0.006 0.15 0.212 -0.312 -0.436 -0.124 
0.002 0.166 0.196 -0.328 -0.388 -0.06 
0.006 0.186 0.202 -0.36 -0.392 -0.032 
-0.05 0.176 0.228 -0.452 -0.556 -0.104 
-0.042 0.19 0.176 -0.464 -0.436 0.028 
-0.084 0.312 0.02 -0.792 -0.208 0.584 
-0.122 0.12 -0.192 -0.484 0.14 0.624 
-0.128 0.03 -0.138 -0.316 0.02 0.336 
-0.102 0.016 -0.308 -0.236 0.412 0.648 
-0.19 -0.014 -0.138 -0.352 -0.104 0.248 
-0.27 -0.038 -0.02 -0.464 -0.5 -0.036 
-0.246 -0.02 -0.03 -0.452 -0.432 0.02 
-0.244 -0.008 -0.066 -0.472 -0.356 0.116 
-0.242 -0.016 -0.07 -0.452 -0.344 0.108 
-0.242 -0.016 -0.062 -0.452 -0.36 0.092 
-0.25 -0.022 -0.048 -0.456 -0.404 0.052 
-0.246 -0.054 -0.048 -0.384 -0.396 -0.012 
-0.224 -0.074 -0.078 -0.3 -0.292 0.008 
-0.21 -0.096 -0.114 -0.228 -0.192 0.036 
-0.216 -0.012 -0.102 -0.408 -0.228 0.18 
-0.07 0.01 -0.084 -0.16 0.028 0.188 
-0.028 0.046 -0.134 -0.148 0.212 0.36 
0.238 0.454 -0.07 -0.432 0.616 1.048 
0.092 0.256 -0.044 -0.328 0.272 0.6 
0.162 0.168 -0.012 -0.012 0.348 0.36 
0.198 0.134 -0.036 0.128 0.468 0.34 
0.17 0.172 -0.004 -0.004 0.348 0.352 
0.21 0.124 -0.008 0.172 0.436 0.264 
0.208 0.194 -0.04 0.028 0.496 0.468 
0.278 0.098 0.022 0.36 0.512 0.152 
0.244 0.106 0.006 0.276 0.476 0.2 
0.234 0.106 -0.028 0.256 0.524 0.268 
0.24 0.028 -0.04 0.424 0.56 0.136 
0.252 0.042 -0.026 0.42 0.556 0.136 
0.232 0.092 -0.008 0.28 0.48 0.2 
0.196 0.144 0.006 0.104 0.38 0.276 
0.208 0.174 0.1 0.068 0.216 0.148 
0.202 0.108 0.12 0.188 0.164 -0.024 
0.142 0.124 0.166 0.036 -0.048 -0.084 
0.168 0.138 0.134 0.06 0.068 0.008 
0.178 0.124 0.116 0.108 0.124 0.016 
0.188 0.132 0.12 0.112 0.136 0.024 
0.194 0.122 0.126 0.144 0.136 -0.008 
0.166 0.14 0.136 0.052 0.06 0.008 
0.162 0.142 0.154 0.04 0.016 -0.024 
0.184 0.134 0.144 0.1 0.08 -0.02 
0.142 0.148 0.168 -0.012 -0.052 -0.04 
0.16 0.138 0.132 0.044 0.056 0.012 
0.156 0.134 0.154 0.044 0.004 -0.04 
0.154 0.164 0.148 -0.02 0.012 0.032 
0.146 0.142 0.14 0.008 0.012 0.004 
0.152 0.16 0.138 -0.016 0.028 0.044 
0.13 0.168 0.152 -0.076 -0.044 0.032 
0.104 0.172 0.154 -0.136 -0.1 0.036 
0.07 0.184 0.168 -0.228 -0.196 0.032 
0.042 0.164 0.172 -0.244 -0.26 -0.016 
0.062 0.216 0.156 -0.308 -0.188 0.12 
0.08 0.196 0.162 -0.232 -0.164 0.068 
0.084 0.182 0.148 -0.196 -0.128 0.068 
0.044 0.214 0.176 -0.34 -0.264 0.076 
0.044 0.116 0.196 -0.144 -0.304 -0.16 
0.048 0.19 0.172 -0.284 -0.248 0.036 
0.044 0.168 0.236 -0.248 -0.384 -0.136 
0.062 0.162 0.156 -0.2 -0.188 0.012 
0.048 0.184 0.17 -0.272 -0.244 0.028 
0.052 0.184 0.172 -0.264 -0.24 0.024 
0.05 0.192 0.176 -0.284 -0.252 0.032 
0.05 0.188 0.17 -0.276 -0.24 0.036 
0.054 0.196 0.178 -0.284 -0.248 0.036 
0.038 0.198 0.16 -0.32 -0.244 0.076 
0.036 0.192 0.158 -0.312 -0.244 0.068 
0.052 0.198 0.162 -0.292 -0.22 0.072 
0.038 0.198 0.164 -0.32 -0.252 0.068 
0.048 0.202 0.154 -0.308 -0.212 0.096 
0.022 0.222 0.164 -0.4 -0.284 0.116 
0.046 0.214 0.126 -0.336 -0.16 0.176 
0.022 0.258 0.136 -0.472 -0.228 0.244 
0.01 0.222 0.148 -0.424 -0.276 0.148 
0.014 0.21 0.15 -0.392 -0.272 0.12 
0.004 0.196 0.156 -0.384 -0.304 0.08 
0.01 0.206 0.162 -0.392 -0.304 0.088 
0.002 0.188 0.16 -0.372 -0.316 0.056 
0.012 0.178 0.182 -0.332 -0.34 -0.008 
0.004 0.17 0.204 -0.332 -0.4 -0.068 
0.006 0.176 0.192 -0.34 -0.372 -0.032 
-0.008 0.184 0.198 -0.384 -0.412 -0.028 
-0.056 0.202 0.196 -0.516 -0.504 0.012 
-0.05 0.188 0.122 -0.476 -0.344 0.132 
-0.088 0.234 0.072 -0.644 -0.32 0.324 
-0.1 0.206 0.052 -0.612 -0.304 0.308 
-0.098 0.248 0.068 -0.692 -0.332 0.36 
-0.076 0.254 0.076 -0.66 -0.304 0.356 
-0.064 0.238 0.068 -0.604 -0.264 0.34 
-0.062 0.24 0.054 -0.604 -0.232 0.372 
-0.056 0.24 0.06 -0.592 -0.232 0.36 
-0.05 0.244 0.06 -0.588 -0.22 0.368 
-0.032 0.222 0.034 -0.508 -0.132 0.376 
-0.006 0.278 0.038 -0.568 -0.088 0.48 
0.008 0.24 0.042 -0.464 -0.068 0.396 
0.014 0.262 0.028 -0.496 -0.028 0.468 
0.002 0.248 0.04 -0.492 -0.076 0.416 
0.026 0.258 0.02 -0.464 0.012 0.476 
0.042 0.22 0.02 -0.356 0.044 0.4 
0.118 0.204 -0.032 -0.172 0.3 0.472 
0.276 0.128 -0.06 0.296 0.672 0.376 
0.236 0.064 -0.076 0.344 0.624 0.28 
0.244 0.094 -0.072 0.3 0.632 0.332 
0.238 0.04 -0.054 0.396 0.584 0.188 
0.268 0.078 -0.048 0.38 0.632 0.252 
0.226 0.092 -0.034 0.268 0.52 0.252 
0.23 0.124 -0.03 0.212 0.52 0.308 
0.296 0.086 -0.028 0.42 0.648 0.228 
0.212 0.044 0.002 0.336 0.42 0.084 
0.18 0.07 -0.068 0.22 0.496 0.276 
0.262 0.094 0.1 0.336 0.324 -0.012 
0.26 0.084 0.052 0.352 0.416 0.064 
0.248 0.052 0.082 0.392 0.332 -0.06 
0.242 0.042 0.098 0.4 0.288 -0.112 
0.23 0.034 0.092 0.392 0.276 -0.116 
0.26 0.056 0.05 0.408 0.42 0.012 
0.238 0.084 0.048 0.308 0.38 0.072 
0.264 0.08 0.036 0.368 0.456 0.088 
0.23 0.05 -0.02 0.36 0.5 0.14 
0.178 0.136 -0.088 0.084 0.532 0.448 
0.188 0.142 0.012 0.092 0.352 0.26 
0.244 0.16 0.026 0.168 0.436 0.268 
0.192 0.21 0.072 -0.036 0.24 0.276 
0.194 0.15 0.148 0.088 0.092 0.004 
0.156 0.144 0.162 0.024 -0.012 -0.036 
0.156 0.11 0.136 0.092 0.04 -0.052 
0.15 0.116 0.166 0.068 -0.032 -0.1 
0.148 0.102 0.234 0.092 -0.172 -0.264 
0.142 0.11 0.174 0.064 -0.064 -0.128 
0.162 0.15 0.154 0.024 0.016 -0.008 
0.156 0.13 0.164 0.052 -0.016 -0.068 
0.158 0.13 0.156 0.056 0.004 -0.052 
0.126 0.14 0.158 -0.028 -0.064 -0.036 
0.162 0.144 0.158 0.036 0.008 -0.028 
0.152 0.152 0.156 0 -0.008 -0.008 
0.146 0.164 0.156 -0.036 -0.02 0.016 
0.156 0.12 0.162 0.072 -0.012 -0.084 
0.154 0.132 0.174 0.044 -0.04 -0.084 
0.144 0.132 0.182 0.024 -0.076 -0.1 
0.152 0.126 0.17 0.052 -0.036 -0.088 
0.158 0.124 0.18 0.068 -0.044 -0.112 
0.166 0.116 0.158 0.1 0.016 -0.084 
0.156 0.13 0.17 0.052 -0.028 -0.08 
0.164 0.112 0.182 0.104 -0.036 -0.14 
0.18 0.106 0.158 0.148 0.044 -0.104 
0.174 0.12 0.15 0.108 0.048 -0.06 
0.17 0.122 0.144 0.096 0.052 -0.044 
0.18 0.124 0.14 0.112 0.08 -0.032 
0.184 0.114 0.152 0.14 0.064 -0.076 
0.176 0.114 0.146 0.124 0.06 -0.064 
0.18 0.11 0.15 0.14 0.06 -0.08 
0.18 0.116 0.146 0.128 0.068 -0.06 
0.176 0.122 0.146 0.108 0.06 -0.048 
0.18 0.114 0.146 0.132 0.068 -0.064 
0.178 0.118 0.148 0.12 0.06 -0.06 
0.184 0.118 0.146 0.132 0.076 -0.056 
0.174 0.118 0.146 0.112 0.056 -0.056 
0.18 0.108 0.144 0.144 0.072 -0.072 
0.188 0.114 0.146 0.148 0.084 -0.064 
0.19 0.114 0.152 0.152 0.076 -0.076 
0.186 0.118 0.15 0.136 0.072 -0.064 
0.182 0.114 0.148 0.136 0.068 -0.068 
0.184 0.11 0.142 0.148 0.084 -0.064 
0.18 0.122 0.154 0.116 0.052 -0.064 
0.18 0.106 0.144 0.148 0.072 -0.076 
0.178 0.124 0.146 0.108 0.064 -0.044 
0.176 0.114 0.148 0.124 0.056 -0.068 
0.182 0.122 0.15 0.12 0.064 -0.056 
0.178 0.12 0.14 0.116 0.076 -0.04 
0.178 0.118 0.144 0.12 0.068 -0.052 
0.176 0.12 0.15 0.112 0.052 -0.06 
0.174 0.124 0.156 0.1 0.036 -0.064 
0.166 0.124 0.162 0.084 0.008 -0.076 
0.172 0.1 0.154 0.144 0.036 -0.108 
0.152 0.144 0.112 0.016 0.08 0.064 
0.174 0.122 0.076 0.104 0.196 0.092 
0.212 0.128 0.116 0.168 0.192 0.024 
0.208 0.128 0.114 0.16 0.188 0.028 
0.214 0.1 0.106 0.228 0.216 -0.012 
0.212 0.106 0.104 0.212 0.216 0.004 
0.204 0.11 0.108 0.188 0.192 0.004 
0.2 0.116 0.112 0.168 0.176 0.008 
0.192 0.12 0.122 0.144 0.14 -0.004 
0.186 0.124 0.152 0.124 0.068 -0.056 
0.216 0.116 0.13 0.2 0.172 -0.028 
0.196 0.122 0.16 0.148 0.072 -0.076 
0.192 0.062 0.134 0.26 0.116 -0.144 
0.238 0.038 0.136 0.4 0.204 -0.196 
0.228 0.024 0.108 0.408 0.24 -0.168 
0.232 0.05 0.146 0.364 0.172 -0.192 
0.248 0.008 0.138 0.48 0.22 -0.26 
0.26 0.022 0.124 0.476 0.272 -0.204 
0.214 0.07 0.138 0.288 0.152 -0.136 
0.18 0.12 0.102 0.12 0.156 0.036 
0.22 0.114 0.038 0.212 0.364 0.152 
0.214 0.092 0.044 0.244 0.34 0.096 
0.25 0.092 0.02 0.316 0.46 0.144 
0.222 0.108 0.006 0.228 0.432 0.204 
0.238 0.09 -0.01 0.296 0.496 0.2 
0.258 0.07 -0.01 0.376 0.536 0.16 
0.214 0.078 -0.02 0.272 0.468 0.196 
0.246 0.068 -0.036 0.356 0.564 0.208 
0.336 0.062 -0.056 0.548 0.784 0.236 
0.188 0.138 0.004 0.1 0.368 0.268 
0.19 0.166 0.008 0.048 0.364 0.316 
0.168 0.164 -0.024 0.008 0.384 0.376 
0.224 0.18 -0.012 0.088 0.472 0.384 
0.22 0.11 -0.014 0.22 0.468 0.248 
0.228 0.12 -0.032 0.216 0.52 0.304 
0.188 0.17 -0.016 0.036 0.408 0.372 
0.194 0.224 -0.036 -0.06 0.46 0.52 
0.11 0.178 -0.092 -0.136 0.404 0.54 
0.08 0.12 -0.204 -0.08 0.568 0.648 
0.098 0.174 -0.174 -0.152 0.544 0.696 
0.12 0.132 -0.136 -0.024 0.512 0.536 
0.122 0.184 -0.096 -0.124 0.436 0.56 
0.14 0.206 0.008 -0.132 0.264 0.396 
0.122 0.206 0.108 -0.168 0.028 0.196 
0.112 0.206 0.118 -0.188 -0.012 0.176 
0.138 0.188 0.104 -0.1 0.068 0.168 
0.132 0.176 0.122 -0.088 0.02 0.108 
0.138 0.18 0.134 -0.084 0.008 0.092 
0.152 0.172 0.132 -0.04 0.04 0.08 
0.13 0.158 0.138 -0.056 -0.016 0.04 
0.178 0.166 0.136 0.024 0.084 0.06 
0.134 0.184 0.134 -0.1 0 0.1 
0.128 0.186 0.088 -0.116 0.08 0.196 
0.152 0.166 0.07 -0.028 0.164 0.192 
0.154 0.186 0.084 -0.064 0.14 0.204 
0.152 0.176 0.108 -0.048 0.088 0.136 
0.2 0.146 0.03 0.108 0.34 0.232 
0.162 0.154 0.1 0.016 0.124 0.108 
0.156 0.154 0.146 0.004 0.02 0.016 
0.178 0.138 0.136 0.08 0.084 0.004 
0.176 0.148 0.12 0.056 0.112 0.056 
0.172 0.146 0.116 0.052 0.112 0.06 
0.174 0.172 0.116 0.004 0.116 0.112 
0.164 0.166 0.112 -0.004 0.104 0.108 
0.15 0.156 0.104 -0.012 0.092 0.104 
0.166 0.176 0.12 -0.02 0.092 0.112 
0.166 0.162 0.108 0.008 0.116 0.108 
0.166 0.17 0.108 -0.008 0.116 0.124 
0.158 0.152 0.102 0.012 0.112 0.1 
0.166 0.174 0.118 -0.016 0.096 0.112 
0.162 0.182 0.098 -0.04 0.128 0.168 
0.156 0.18 0.076 -0.048 0.16 0.208 
0.17 0.21 0.05 -0.08 0.24 0.32 
0.168 0.172 0.102 -0.008 0.132 0.14 
0.158 0.166 0.096 -0.016 0.124 0.14 
0.172 0.174 0.084 -0.004 0.176 0.18 
0.154 0.18 0.09 -0.052 0.128 0.18 
0.166 0.174 0.108 -0.016 0.116 0.132 
0.188 0.162 0.078 0.052 0.22 0.168 
0.162 0.174 0.062 -0.024 0.2 0.224 
0.156 0.186 0.088 -0.06 0.136 0.196 
0.164 0.204 0.124 -0.08 0.08 0.16 
0.184 0.186 0.01 -0.004 0.348 0.352 
0.174 0.182 0.064 -0.016 0.22 0.236 
0.176 0.2 0.07 -0.048 0.212 0.26 
0.19 0.174 0.056 0.032 0.268 0.236 
0.172 0.174 0.052 -0.004 0.24 0.244 
0.174 0.176 0.056 -0.004 0.236 0.24 
0.172 0.174 0.072 -0.004 0.2 0.204 
0.17 0.19 0.058 -0.04 0.224 0.264 
0.156 0.202 0.038 -0.092 0.236 0.328 
0.14 0.206 0.044 -0.132 0.192 0.324 
0.136 0.214 0.03 -0.156 0.212 0.368 
0.124 0.206 0.024 -0.164 0.2 0.364 
0.17 0.228 0.044 -0.116 0.252 0.368 
0.17 0.18 0.034 -0.02 0.272 0.292 
0.15 0.184 0.048 -0.068 0.204 0.272 
0.17 0.18 0.066 -0.02 0.208 0.228 
0.17 0.178 0.074 -0.016 0.192 0.208 
0.172 0.196 0.074 -0.048 0.196 0.244 
0.146 0.194 0.066 -0.096 0.16 0.256 
0.126 0.2 0.068 -0.148 0.116 0.264 
0.126 0.218 0.09 -0.184 0.072 0.256 
0.13 0.202 0.088 -0.144 0.084 0.228 
0.094 0.196 0.078 -0.204 0.032 0.236 
0.124 0.24 0.096 -0.232 0.056 0.288 
0.12 0.176 0.066 -0.112 0.108 0.22 
0.086 0.206 0.056 -0.24 0.06 0.3 
0.1 0.246 0.088 -0.292 0.024 0.316 
0.104 0.198 0.106 -0.188 -0.004 0.184 
0.12 0.248 0.116 -0.256 0.008 0.264 
0.1 0.222 0.086 -0.244 0.028 0.272 
0.074 0.222 0.102 -0.296 -0.056 0.24 
0.086 0.234 0.132 -0.296 -0.092 0.204 
0.066 0.21 0.108 -0.288 -0.084 0.204 
0.096 0.252 0.072 -0.312 0.048 0.36 
0.08 0.218 0.068 -0.276 0.024 0.3 
0.044 0.25 0.112 -0.412 -0.136 0.276 
0.052 0.2 0.088 -0.296 -0.072 0.224 
0.08 0.246 0.096 -0.332 -0.032 0.3 
0.066 0.192 0.094 -0.252 -0.056 0.196 
0.03 0.222 0.086 -0.384 -0.112 0.272 
0.042 0.23 0.114 -0.376 -0.144 0.232 
0.036 0.222 0.122 -0.372 -0.172 0.2 
0.02 0.22 0.072 -0.4 -0.104 0.296 
0.03 0.26 0.1 -0.46 -0.14 0.32 
0.006 0.216 0.12 -0.42 -0.228 0.192 
0.016 0.24 0.102 -0.448 -0.172 0.276 
0.006 0.238 0.102 -0.464 -0.192 0.272 
0.02 0.236 0.092 -0.432 -0.144 0.288 
0.018 0.236 0.096 -0.436 -0.156 0.28 
0.022 0.242 0.1 -0.44 -0.156 0.284 
0.028 0.234 0.088 -0.412 -0.12 0.292 
0.016 0.236 0.096 -0.44 -0.16 0.28 
0.014 0.236 0.112 -0.444 -0.196 0.248 
0.02 0.236 0.1 -0.432 -0.16 0.272 
0.004 0.226 0.11 -0.444 -0.212 0.232 
0.008 0.228 0.112 -0.44 -0.208 0.232 
0.014 0.23 0.128 -0.432 -0.228 0.204 
0.004 0.238 0.108 -0.468 -0.208 0.26 
0.012 0.242 0.11 -0.46 -0.196 0.264 
0.008 0.232 0.1 -0.448 -0.184 0.264 
0.016 0.236 0.096 -0.44 -0.16 0.28 
0.01 0.236 0.108 -0.452 -0.196 0.256 
0.004 0.236 0.108 -0.464 -0.208 0.256 
-0.006 0.236 0.126 -0.484 -0.264 0.22 
-0.014 0.218 0.142 -0.464 -0.312 0.152 
-0.038 0.2 0.136 -0.476 -0.348 0.128 
-0.034 0.224 0.128 -0.516 -0.324 0.192 
-0.022 0.234 0.132 -0.512 -0.308 0.204 
-0.022 0.226 0.128 -0.496 -0.3 0.196 
-0.024 0.23 0.122 -0.508 -0.292 0.216 
-0.016 0.234 0.114 -0.5 -0.26 0.24 
-0.022 0.232 0.11 -0.508 -0.264 0.244 
-0.02 0.228 0.124 -0.496 -0.288 0.208 
-0.024 0.218 0.13 -0.484 -0.308 0.176 
-0.032 0.218 0.14 -0.5 -0.344 0.156 
-0.024 0.232 0.132 -0.512 -0.312 0.2 
-0.036 0.204 0.12 -0.48 -0.312 0.168 
-0.036 0.232 0.152 -0.536 -0.376 0.16 
-0.022 0.232 0.12 -0.508 -0.284 0.224 
-0.028 0.224 0.128 -0.504 -0.312 0.192 
-0.016 0.236 0.108 -0.504 -0.248 0.256 
-0.012 0.238 0.104 -0.5 -0.232 0.268 
-0.016 0.234 0.1 -0.5 -0.232 0.268 
-0.012 0.244 0.116 -0.512 -0.256 0.256 
-0.014 0.22 0.114 -0.468 -0.256 0.212 
-0.032 0.23 0.124 -0.524 -0.312 0.212 
-0.01 0.23 0.096 -0.48 -0.212 0.268 
-0.032 0.248 0.08 -0.56 -0.224 0.336 
-0.05 0.228 0.104 -0.556 -0.308 0.248 
-0.038 0.242 0.1 -0.56 -0.276 0.284 
-0.038 0.246 0.094 -0.568 -0.264 0.304 
-0.036 0.232 0.086 -0.536 -0.244 0.292 
-0.036 0.236 0.092 -0.544 -0.256 0.288 
-0.044 0.216 0.148 -0.52 -0.384 0.136 
-0.056 0.216 0.148 -0.544 -0.408 0.136 
-0.05 0.226 0.108 -0.552 -0.316 0.236 
-0.064 0.218 0.144 -0.564 -0.416 0.148 
0.006 0.28 0.06 -0.548 -0.108 0.44 
0.016 0.256 0.004 -0.48 0.024 0.504 
0.014 0.258 0.004 -0.488 0.02 0.508 
0 0.252 -0.014 -0.504 0.028 0.532 
-0.022 0.252 -0.004 -0.548 -0.036 0.512 
-0.05 0.256 -0.006 -0.612 -0.088 0.524 
-0.114 0.236 0.036 -0.7 -0.3 0.4 
-0.11 0.16 0.052 -0.54 -0.324 0.216 
-0.144 0.184 0.092 -0.656 -0.472 0.184 
-0.102 0.14 0.12 -0.484 -0.444 0.04 
-0.02 0.298 0.036 -0.636 -0.112 0.524 
0.052 0.256 -0.004 -0.408 0.112 0.52 
0.08 0.226 -0.008 -0.292 0.176 0.468 
0.178 0.186 -0.046 -0.016 0.448 0.464 
0.206 0.122 -0.05 0.168 0.512 0.344 
0.238 0.064 -0.058 0.348 0.592 0.244 
0.272 0.026 -0.038 0.492 0.62 0.128 
0.206 0.072 -0.006 0.268 0.424 0.156 
0.246 0.086 -0.026 0.32 0.544 0.224 
0.27 0.092 -0.028 0.356 0.596 0.24 
0.23 0.08 0.004 0.3 0.452 0.152 
0.218 0.12 -0.008 0.196 0.452 0.256 
0.218 0.108 -0.008 0.22 0.452 0.232 
0.238 0.152 -0.006 0.172 0.488 0.316 
0.262 0.102 -0.02 0.32 0.564 0.244 
0.272 0.104 -0.008 0.336 0.56 0.224 
0.164 0.08 -0.004 0.168 0.336 0.168 
0.192 0.12 -0.05 0.144 0.484 0.34 
0.218 0.174 -0.018 0.088 0.472 0.384 
0.22 0.042 -0.02 0.356 0.48 0.124 
0.27 0.104 -0.014 0.332 0.568 0.236 
0.248 0.132 0.016 0.232 0.464 0.232 
0.218 0.138 -0.132 0.16 0.7 0.54 
0.246 0.104 0.076 0.284 0.34 0.056 
0.252 0.102 0.008 0.3 0.488 0.188 
0.186 0.082 0.002 0.208 0.368 0.16 
0.18 0.096 -0.024 0.168 0.408 0.24 
0.232 0.124 0.02 0.216 0.424 0.208 
0.238 0.084 0.038 0.308 0.4 0.092 
0.222 0.122 0.042 0.2 0.36 0.16 
0.25 0.078 -0.044 0.344 0.588 0.244 
0.226 0.11 -0.002 0.232 0.456 0.224 
0.196 0.14 0.016 0.112 0.36 0.248 
0.202 0.16 0.084 0.084 0.236 0.152 
0.212 0.164 0.074 0.096 0.276 0.18 
0.21 0.134 0.104 0.152 0.212 0.06 
